video_id,title,video_url,channel_id,channel_title,brand_name,industries,sponsored_type,channel_type,views,likes,comments,cpv,channel_cost,publishDate,duration_seconds,countries,video_description,topic,content_format,content_keywords,format_code,subscribers,channel_total_views,channel_categories,channel_avg_views,engagement_rate,featured_products,featured_product_ids,product_ppl
IhdPsRjDOEk,"미국에서 건너온 청천벽력 같은 소식...ㅠ 🇺🇸🇰🇷 한국VLOG",https://www.youtube.com/watch?v=IhdPsRjDOEk,UCSaLQhHQQPKr8wqLxSy2cyg,"둘째딸 2ndD","아비브, 더샘, 브이티코스메틱","뷰티 & 메이크업",1,NULL,7062,96,39,262.319,1852500,2024-07-22,1109,KR,"?아비브, 더샘, 브이티 코스메틱, 샹테카이의 유료광고를 포함하고 있으며 스튜디오 쉘위를 통해 제공 받았습니다. (영상 4분 분량)

?아비브 / Abib
어성초 스팟 패드 카밍 터치 80매 기획 (+10매 추가 증정)
Heartleaf spot pad Calming touch 
https://bit.ly/3VASkpY
#올리브영패드추천 #아비브 #올리브영추천템 

수분초 히알루론 패드 하이드레이팅 터치 75매 기획 (+10매 추가 증정)
Sedum hyaluron pad Hydrating touch
정가 24,000원 (올리브영에서 7월 한 달 간, 30% 할인 (24,000원에서 16,800원)
https://bit.ly/3KNraXS

글루타치온좀 잡티 패드 비타 터치 60매 기획 (+10매 추가 증정)
Abib Glutathiosome dark spot pad vita touch
정가 24,000원 (올리브영에서 7월 한 달 간, 30% 할인 (24,000원에서 16,800원)
https://bit.ly/4eqH340

?더샘 / THE SAEM
커버 퍼펙션 컨실러 쿠션 리뉴 기획 세트
Cover Perfection Concealer Cushion Renew Set 
https://www.oliveyoung.co.kr/store/go...
#커버퍼펙션컨실러쿠션리뉴 #속광매트쿠션 #올영쿠션 

  
?브이티 코스메틱/ VT COSMETICS
리들샷 리페어 EGF 랩핑 스팀 마스크팩 22g
REEDLE SHOT® REPAIR EGF WRAPPING STEAM MASK
7월 4-5주차부터 전국 다이소 매장에서 순차적으로 만날 수 있습니다!
#스팀마스크팩 #다이소마스크팩 #다이소화장품 

?샹테카이
저스트 스킨 (Just Skin) 35g
https://www.lotteon.com/p/product/LE1... 
#톤업베이스추천 #올인원틴티드모이스처라이저 #메이크업베이스추천

?SNS
insta:   / 2ndd_life  
Blog: https://blog.naver.com/tnwlse91

?Business
tnwlse91@gmail.com

?
오늘도 영상보러 와 주셔서 감사해요:)
다들 좋은 한 주 되세요!!

----------------------------------------------------------

#백수브이로그 #미국브이로그 #미국주부","일상 & 라이프스타일",브이로그,"미국브이로그, 한국VLOG, 아비브, 더샘, 브이티 코스메틱, 샹테카이, 뷰티, 화장품, 올리브영, 스팀마스크팩",0,17600,3173345,22,5094,1.75,NULL,NULL,NULL
kq3JPwafl7s,"VLOGㅣ드디어 칭찬받음!!! 신입 아나운서의 출근 브이로그에 갓생을 끼얹기..🔥ㅣ건조한 사무실에도 끄떡없는 화잘먹 루틴🫧 (아비브 10초수분충전패드)",https://www.youtube.com/watch?v=kq3JPwafl7s,UCqeJTgEh33-ZH-pvuvWmF0g,스탠드수진standsujin,아비브,"뷰티 & 메이크업",1,NULL,4400,0,30,354.545,1560000,2024-07-21,930,KR,"#올리브영추천템 #올리브영패드추천 #올리브영수분크림추천 #수분패드 #여름수분크림

?문의
tjrmaxor@naver.com
인스타그램 @sujinpia


?7/14 ~ 7/21 일주일간 아비브 올리브영 추가 할인 진행 중?

수분초 히알루론 패드 하이드레이팅 터치(+10매 추가 기획) 32% 할인 (24,000 ➡️ 16,300) https://bit.ly/3S9boul
수분초 히알루론 크림 하이드레이팅 팟(1+1 기획) 31% 할인 (35,000 ➡️ 24,000) https://bit.ly/3S9bulH",NULL,NULL,NULL,0,17600,4938243,NULL,21466,0.14,NULL,NULL,NULL
e1oVeYDBnME,"싹싹 비웠음 ✅ 올리브영 공병추천템 11가지 (피부열트러블 싹!/최애 톤업선크림/홈케어기기 최고궁합/트러블X괄사크림 등)",https://www.youtube.com/watch?v=e1oVeYDBnME,UCceUWPM7SkvOmJ3bs9ZYJCw,유리숍Urishop,아비브,"뷰티 & 메이크업",1,NULL,19630,0,25,598.543,11749400,2024-07-20,1653,KR,"© ??????? ??? ?????? ????????.
?이 영상은 [아비브]유료광고를 포함하고 있습니다

Business & Contact ➢ urishop@lefericreator.com
Instagram ➢   / u.rlll  

------------
?여름철 가장 중요한 건? 피부 온도 낮춰주기!
?올리브영 재구매템, 유리숍 Pick 쿨링 진정 크림
아비브 어성초 크림 카밍 튜브 1+1
7/1~7/31, 7월 한 달 간
35,000원 ▶︎ 26,200원
https://bit.ly/3zT9HL9
-----------------
00:00 opening

00:42 바이오더마 센시비오 H2O /42,000원

03:52 닥터자르트 바이탈 하이드라 솔루션하이드로 플럼프 트리트먼트 에센스/35,000원

06:08 아비브 어성초 크림 카밍 튜브/35,000원

09:47 키스미 히로인 메이크 스피디 마스카라 리무버/26,000원

12:02 식물나라 워터프루프 선 스프레이/14,800원

14:52 닥터지 포어 블러 업 선 퍼플/32,000원

16:15 달바 비건 워터풀 퍼플 톤업 선크림/51,000원

17:21 웰라쥬 리얼 히알루로닉 블루 100 앰플/28,000원

19:58 에스트라 아토베리어 365 크림 미스트/18,000원

23:06 리쥬란힐러 턴오버 액티브 크림/32,900원

25:08 바이오힐보 프로바이오덤 3D 리프팅 크림/70,200원",NULL,NULL,NULL,0,275000,18294457,22,93203,0.68,NULL,NULL,NULL
icrtOJcQKlg,"여름철 수부지 화잘먹 치트키 조합으로 해본 딸기 복숭아 메이크업 | 쿨톤 여름메이크업 | 아비브 | 데이지크 | 맨날 바르는 쿨톤립 조합 | 2살 연하 예비남편 첫만남 썰🍑",https://www.youtube.com/watch?v=icrtOJcQKlg,UCPMw_1TUgWi7HyQXEqlO8PQ,베령BELL,아비브,"뷰티 & 메이크업",1,NULL,7277,143,25,692.428,5038800,2024-07-20,1201,KR,"- 이 영상은 아비의 유료광고가 포함되어 있습니다

안녕하세요 여러분 베령입니당?
오늘은 울 베리들이 너무 좋아해주셨던 
딸기 복숭아 메이크업 준비했어요???
요즘 저의 추구미 메이크업이랄까히히
최애 메이크업에 ㄹㅇ 지속력 난리나는 화잘먹 조합으로 준비했으니
특히 수부지 베리들은 끝까지 봐주기?
몇없는 저의 썰레디윗미의 예비남편 첫만남썰까지 아주 야무진 이번 영상????
그럼 오늘도 소중한 시간에 함께해주셔서 감사해요!
다음 영상으로 또 만나용??

? 속은 건조 겉은 번들해서 화장뜨는 수부지 주목!
? 여름철 수부지 화잘먹 치트키 스킨케어!

?10초 수분충전 화잘먹 패드?
수분초 히알루론 패드 +10매 추가 증정
7월 단 한 달 간, 30% OFF
24,000원 ➡️16,800원
https://bit.ly/3Y5Xz3M 

?24시간 수분잠금 화잘먹 크림?
수분초 히알루론 크림 1+1 기획 세트
7월 단 한 달 간, 30% OFF
35,000원 ➡️ 24,500원
https://bit.ly/3Y44RVG",NULL,NULL,NULL,0,88000,45353108,22,32394,0.88,NULL,NULL,NULL
ltIiexZdTSA,"협찬이든 선물이든 내돈내산이든 다 보여줄게 요번에 나온 신상 까보자구~~! 🎁💞 유지력 까지 확인해보자!!ㅣ 팩알차게 사용하는 법까지🫶🏻 (아비브 광고 포함되어 있어용~!)",https://www.youtube.com/watch?v=ltIiexZdTSA,UCk3JICNGKfSl54qH3Pt4WJg,현정메이크업,아비브,"뷰티 & 메이크업",1,NULL,1201,29,4,216.486,260000,2024-07-20,2762,KR,"여러날의 브이로그겸 제품 테스트겸 신상 언박싱겸 조각 모음집 재미있게 봐주세요 ? 헤헤
선물 받은것들, 협찬받은것들, 구매한것들 모아모아서 한번에 만들어 버림!!!❤️‍?
어떤가요?헤헤 협찬이고 선물이라고 해도 평소에 쓰던 브랜드들이나 제품을 소개시켜줄수 있어서 너무 좋은 기회였어요 히힛 (브랜드 분들에게는 미움을 받을 ㅈ ㅣ 도 … 하지만 솔직 후기가 좋은거 아니겠어욥? 하하하하하하하하하 난몰라~~~~ )
그래도 저에게 선물 보내주셔서 다들 넘넘 감사해요 … ෆ ??

☆⋆₊° ☆⋆₊° * ☾ ♡⋆' ・ ₊ ° * ゜・♡ꗯ ⋆｡˚ ⋆ . ?? ☆⋆₊° ☆⋆₊° ☾ ♡⋆

?????????
현정메이크업 : hyunjungmakeup

?-???? : hyunjungmk@naver.com 

☆⋆₊° ☆⋆₊° * ☾ ♡⋆' ・ ₊ ° * ゜・♡ꗯ ⋆｡˚ ⋆ . ?? ☆⋆₊° ☆⋆₊° ☾ ♡⋆

00:38 베이스 템

☆⋆₊° ☆⋆₊° * ☾ ♡⋆' ・ ₊ ° * ゜・♡ꗯ ⋆｡˚ ⋆ . ?? ☆⋆₊° ☆⋆₊° ☾ ♡⋆
? 할인 정보

＊올리브영에서 7월 한 달 간 할인 ?
＊단 일주일만(2024/07/14~07/21) 추가 할인!

 1. 어성초 스팟 패드 카밍 터치 +10매 증정기획 최종 32% 할인
(24,000?? 16,800??16,300)
https://bit.ly/4cyh35u

 2. 껌딱지 시트 마스크 어성초 스티커 5+1 기획 최종 50% 할인
(20,000 ?? 10,000 ?? 9,900)
https://bit.ly/3SqAPYH


 할인을 꽤 많이해서 이럴때 쟁이면 너무나 좋을듯 합니다 .. ෆ  !!!
?제품 정보

♡ 어성초 스팟 패드 카밍 터치 (협찬)

♡ 껌딱지 시트 마스크 어성초 스티커 (협찬)

♡ 네이밍 제로 그래비티 커버 핏 쿠션 SPF++
19N 본품+리필 (29,700원)

♡ moumou 모우모우 (16,500원)
프로 컨투어링 노즈 쉐딩키트 

♡ 넘버즈인 1번 세럼
판토텐산 수딩 수분 세럼
50ml+50ml (22,800원)

♡ 롬앤 x 이나피스퀘어
한올 플랫 브로우
1+1 (11,000원)

♡ 더하르나이
시카이드 크림 (단순 선물/노출의무x)

♡ 더하르나이
시카이드 크림 미스트 (단순 선물/노출의무x)

♡ 매드피치
스타일핏 파운데이션 
1 글로우 베이지 (26,900원)

♡ 매드피치 무드 믹스 크림
피치 플러쉬 (17,900원)

♡ 클리오
네추럴 브라운 눈썹 마스카라 (7,600원)

♡ 노베브
볼륨 디테일 쉐딩 팔레트
00 쿨 그레이 (20,900원)

♡ 노베브
디테일 스몰 노즈 브러쉬 (13,300원)

♡ 데이지크
무드 섀도우 팔레트 06 스윗 하트 (19,200원)

♡ 릴리바이레드
러브빔 글로우 베일
03 슈가빔 (15,000원)

♡ DIOR 디올
포에버 글로우 맥시마이저
리퀴드 하이라이터 12펄리 (69,000원)

♡ DIOR 디올
루즈 블러쉬 컬러 & 글로우
듀오 페이스 팔레트 287 디올 아무르 (79,000원)

♡ 아임미미
스틱 섀도우글리터
윈터 화이트 (단순 선물 / 노출의무 x)

♡ 에뛰드
컬 픽스 마스카라
04 가닥볼륨 (12,800원)

♡ 다이소
리퀴드 브라운 아이라이너 (3,000원)

♡ 모우모우 
프로 페어링 틴트
06 피츠퍼즈 (16,800원)",NULL,NULL,NULL,0,1460,281139,NULL,1602,3.56,NULL,NULL,NULL
-iJ5bfO2Zyk,"VLOG 여행 후 다시 일상으로! 운동하고 염색,네일 받고 집안일하는 소소한 하루 (ft.요즘 최애 스킨케어)",https://www.youtube.com/watch?v=-iJ5bfO2Zyk,UCPLo-rNY1rmknNRQ9m0P6AA,"서록 seorok",아비브,"뷰티 & 메이크업",1,NULL,1721,34,30,1246.37,2145000,2024-07-19,824,KR,"? ????????? •   / by_seorok   
(친근한 일상과 데일리룩 보러오세요)

안녕하세요, 여러분~~ 취향기록장 서록입니다!
인스타를 보신 분들은 아시겠지만..전 루틴 중독자인데 여행 후에 그게 왕창 깨져서
일상으로 돌아가기 위해 고군분투중인데요..(눈물) 특히 여행 다녀오면서
마지막쯤에 손톱도 부러지고, 뿌리도 잔뜩 자라서 진짜.. 몰골이 말이 아니였어서
계속 신경이 쓰였어서.. 한국 돌아오자마자 몰아치듯이 끝내버렸어요!

특히 오늘 영상은 '아비브'와 함께 했는데요:) 지난 바디케어때부터 보시면 아시겠지만
너무 좋아하는 곳인데 또 이렇게 함께 하게 되었어요! 이게 모두 여러분 덕분이에요..?
(항상 감사합니다!) 그래서 오늘도 서록산타의 이벤트가 준비되어 있어요!!
꼭 까먹지 마시고 참여하셔서 진짜.. 이번 여행가서 정말 잘썼던 제품 받아가세요오오??

그럼 여러분 모두 즐거운 주말 보내세요!
감사합니다:)

⏱️ ????????
00:00 preview
00:20 LIST1 운동시작하기
00:32 LIST2 네일받기
00:49 루틴중독자의 고충
01:12 밀린 빨래 널기
01:42 LIST3 외출준비(ft.최애스킨케어)
?수분 채워주고 꽉 잠가서 수분 유지
여름철 스킨케어 고민인 건성 추천!

?10초 수분충전 화잘먹 패드
수분초 히알루론 패드 +10매 추가 증정
7월 단 한 달 간, 30% OFF
24,000원 ?? 16,800원
https://bit.ly/3VVqCUZ

?24시간 수분잠금 화잘먹 크림
수분초 히알루론 크림 1+1 기획 세트
7월 단 한 달 간, 30% OFF
35,000원 ??  24,500원
https://bit.ly/3xVWAZ9

04:45 오늘 뭐입지
05:08 LIST4 머리 염색하기
06:07 LIST5 사무실 정리&식물돌보기
08:33 LIST6 눈썹 셀프 탈색하기
11:34 잘 준비하기
(오늘도 소중한 시간 함께 해주셔서 감사합니다!)

?서록X아비브 구독자 이벤트 (총 5명)
1. 참여 기간
- 2024년 7월 19일(금) ~ 2024년 7월 26일(금)
2. 참여 방법
- 댓글에 아비브 제품에 대한 기대평 작성 & 이벤트 참여 URL을 통해 이벤트 신청!
※ 이벤트 참여 URL: https://forms.gle/WznVyFCTc7TZJebf8
※링크 내에 이름/연락처/우편번호/주소지/참여한 댓글 필수 입력 부탁드립니다.
3. 당첨자 발표
- 당첨자는 7월 29일(월) 영상 내 고정 댓글로 발표
4. 경품 : 아비브 수분초 패드(1EA) & 아비브 껌딱지 시트 마스크 수분초 히알루론 스티커(5EA)

✷ ??????? • bloom_min@naver.com
#일상브이로그 #브이로그",NULL,NULL,NULL,0,48800,15316974,"26, 22",16674,0.85,NULL,NULL,NULL
74Pb73XOEIo,"평창여행 💙 일상 브이로그 l 한국의 스위스 다녀옴 l 여름철 화잘먹 꿀템 l 또간집 청주편 맛집 방문 l 평창 휘닉스파크 워터파크 후기 l 인생 캐리어 추천 l 서울 야경명소",https://www.youtube.com/watch?v=74Pb73XOEIo,UCEV19DraktObzKj5gx26EQA,"채리어 Chaerrier",아비브,"뷰티 & 메이크업",1,NULL,7381,85,25,290.611,2145000,2024-07-19,796,KR,"[Contact ]

?E-mail  
chaerrier@gmail.com 

?Instagram
  / chaerrier   

(이 영상은 유료광고를 포함하고 있습니다) 

#여행 #브이로그 #vlog

평창여행 + 일상 영상으로 돌아왔습니다 ! 
재밌게 봐주세요 ~♥️~

#올리브영추천템 #올리브영패드추천 #올리브영수분크림추천 #수분패드 #여름수분크림
 
 
?7/14 ~ 7/21 일주일간 아비브 올리브영 추가 할인 진행 중?
 
수분초 히알루론 패드 하이드레이팅 터치(+10매 추가 기획) 32% 할인 (24,000 à 16,300) https://bit.ly/4bOTKTN
수분초 히알루론 크림 하이드레이팅 팟(1+1 기획) 31% 할인 (35,000 à 24,000) https://bit.ly/3xYo3cM



?밤켈 캐리어? 

✔️ 밤켈 스토어 링크
- brand.naver.com/bamkeloutdoor

✔️ 밤켈 인스타그램 링크
  / bamkel_outdoor  
  / bamkel_travel  ",NULL,NULL,NULL,0,96400,2560828,NULL,7643,2.12,NULL,NULL,NULL
7cVy5DvFkks,"진짜 필요할걸?! 매일 사용하는 여름 필수템 5가지 추천☀️ 미백케어•뽀송 파우더•인생 브라•다이어트•올리브영 추천템 | 헤이미 HEYMII",https://www.youtube.com/watch?v=7cVy5DvFkks,UCxGrLifJAnQaZGEfFnPWozg,"헤이미 HEYMII",아비브,"뷰티 & 메이크업",1,NULL,6272,19,7,145.089,910000,2024-07-19,830,KR,"?본 영상은 #아비브 의 유료광고가 포함되어 있습니다.

안녕하세요. 헤이미입니다?
너무 덥고 습한 장마기간.. 잘 보내고 계신가요?
장마 끝나면 더욱 더워질텐데 여름 잘 보낼 대비해야하잖아요!

제가 요즘 데일리로 정말 잘 쓰고있는 #여름필수템 5가지 가져왔어요.
여름이라서 더욱 애정하고 있는 제품들이니
오늘 영상도 여러분들께 도움이 되길 바라요?


⏰ 타임라인
00:00 인트로
00:28 영상 시작
01:14 3일만에 효과본 미백케어템
03:28 유분기 확실히 잡아주는 파우더팩트
04:57 아이돌 미백피부 비결
06:41 인생 오프숄더 브라 발견
09:49 정착 다이어트 쉐이크
13:09 마무리


Info_

ABIB | 아비브
아비브 글루타치온좀 잡티 패드 비타 터치 (유료광고)
아비브 글루타치온좀 잡티 세럼 비타 드롭 (유료광고)

?올리브영에서 단 일주일만(2024/07/14~07/21) 추가 할인!
✔️글루타치온좀 잡티 패드(+10매 증정) 최종 32% 할인 (24,000 → 16,800 → 16,300)
https://bit.ly/3YaWSWK
✔️글루타치온좀 잡티 세럼(+패드 10매) 최종 32% 할인 (32,000 → 22,400 → 21,500)
https://bit.ly/3W9IZpl

#미백관리 #3일잡티패드 #3일잡티세럼
#올리브영패드추천 #올리브영세럼추천 #잡티세럼 #잡티패드 #기미없애는법

ABOUT_TONE. | #어바웃톤
블러 파우더 팩트 / 1.5 쿨페어 (직접구매)
https://www.oliveyoung.co.kr/store/G....

DODO LABEL | #도도레이블
아이돌 화이트탠 스프레이 (직접구매)
https://www.oliveyoung.co.kr/store/G....

LOUNTESS | #라운테스
카일리 논슬립 오프숄더 브라 / 베이지-M (직접구매)
https://s.zigzag.kr/i8zOvn7KmU

COCOBAB | #코코밥
코코밥 / 초코, 쿠앤크, 곡물(직접구매)
https://smartstore.naver.com/life_b



-------------------------------------------------------------

instagram :   / hey_mimii  

네이버 인플루언서 홈 : https://in.naver.com/heymii

-------------------------------------------------------------


✅Video Source Support
Youtube channel "freeticon" :    / freeticon  

?BGM info
Oneul -    • 꼭 껴안아주기 (Cuddle) | 귀여운음악, 귀여운 피아노, 브이...  ",NULL,NULL,NULL,0,7410,3662357,22,6463,0.63,NULL,NULL,NULL
dJQlw8ZwR0M,"OOTD 브이로그) 관리의 날이라고 옷도 향도 차도녀컨셉🖤  #아비브 #키작녀데일리룩 #여름룩북 #카카오선물하기 #선물추천 #쇼츠 #브이로그",https://www.youtube.com/watch?v=dJQlw8ZwR0M,UCafEF1IDDVMlGMwaDHD6ZMg,"김예진 fashion-air",아비브,"뷰티 & 메이크업",1,브랜드,7136,79,9,464.546,3315000,2024-07-19,55,KR,NULL,NULL,NULL,NULL,1,75100,24060973,NULL,37187,1.34,NULL,NULL,NULL
ioUCYg2xBs0,"자외선으로 잡티, 기미 고민이신 분? 🙋🏻‍♀️ 효과 확실한 투명 잡티케어 루틴, 3일 잡티템, 미백진심녀의 미백 신상템 🧡 아비브 글루타치온좀 잡티 패드 & 세럼",https://www.youtube.com/watch?v=ioUCYg2xBs0,UC4dQ1ASSncRZk9CGlFPcl6A,"애고 aego",아비브,"뷰티 & 메이크업",1,NULL,679,10,0,574.374,390000,2024-07-19,621,KR,"*본 영상은 아비브의 유료광고를 포함하고 있습니다
-
Instagram ➿   / aego_ekrua  
email ➿ aegos2ekrua@gmail.com

안녕하세요 여러분~!
애고입니다 ?

최근 태닝도 자주하고 밖에 나돌아다니는 일이 많은데
더 뜨거워지는 자외선으로 잡티, 기미, 색소침착 등 피부 고민 있으신 분들 많죠?

⭐️올리브영에서 단 일주일만(2024/07/14~07/21) 추가 할인!⭐️

글루타치온좀 잡티 패드(+10매 증정) 최종 32% 할인 (24,000 → 16,800 → 16,300)
https://bit.ly/3VZy55p
글루타치온좀 잡티 세럼(+패드 10매) 최종 32% 할인 (32,000 → 22,400 → 21,500) 
https://bit.ly/3WcIFY4

#아비브 글루타치온좀 잡티 라인으로 케어해 보세요!
#미백관리 #올리브영패드추천 #올리브영세럼추천
-
There are many things that are lacking, but thank you for watching my video♥︎♥︎
Please leave a lot of comments~♡",NULL,NULL,NULL,0,17700,17557460,NULL,30383,0.67,NULL,NULL,NULL
